file	nsamp	ndiffs	ncells
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	46	217246	5230476
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	41	225354	7728746
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	47	233584	5344182
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	42	228322	7917252
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	48	241180	5457888
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	43	233660	8105758
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	49	245310	5571594
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	44	233658	8294264
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	50	248314	5685300
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	2	9936	228240
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	3	14598	342360
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	45	243544	8482770
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	4	19680	456480
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	5	24600	570600
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	6	29990	684720
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	7	35456	798840
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	8	39418	912960
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	46	255576	8671276
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	9	44608	1027080
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	10	50870	1141200
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	11	54302	1255320
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	12	61606	1369440
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	13	63268	1483560
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	47	256026	8859782
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	14	71838	1597680
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	15	77208	1711800
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	16	82412	1825920
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	17	85758	1940040
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	48	253900	9048288
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	18	90138	2054160
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	19	94852	2168280
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	20	98496	2282400
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	49	271192	9236794
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	21	107396	2396520
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	22	108664	2510640
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	23	113704	2624760
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	50	268190	9425300
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	24	118152	2738880
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	2	11210	374948
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	25	126320	2853000
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	3	16772	562422
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	4	22542	749896
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	26	130182	2967120
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	5	28090	937370
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	6	33472	1124844
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	27	136778	3081240
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	7	39716	1312318
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	8	44810	1499792
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	28	145182	3195360
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	9	49180	1687266
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	29	146760	3309480
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	10	54802	1874740
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	11	61208	2062214
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	30	156704	3423600
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	12	67732	2249688
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	13	71428	2437162
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	31	154042	3537720
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	14	77580	2624636
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	32	159912	3651840
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	15	82420	2812110
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	16	91094	2999584
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	33	164444	3765960
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	17	93842	3187058
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	18	97958	3374532
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	34	172346	3880080
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	19	106140	3562006
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	35	178584	3994200
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	20	111922	3749480
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	21	119066	3936954
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	36	182946	4108320
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	22	122014	4124428
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	37	187924	4222440
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	23	127756	4311902
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	38	193850	4336560
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	24	133932	4499376
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	25	137392	4686850
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	39	196018	4450680
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	26	145388	4874324
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	40	202102	4564800
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	27	150968	5061798
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	41	213922	4678920
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	28	155136	5249272
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	29	160146	5436746
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	42	214638	4793040
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	30	165616	5624220
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	43	213736	4907160
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	31	176102	5811694
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	44	221564	5021280
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	32	181832	5999168
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	33	177460	6186642
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	45	224684	5135400
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	34	189224	6374116
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	46	230734	5249520
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	35	189014	6561590
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	47	231508	5363640
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	36	195918	6749064
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	48	232266	5477760
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	37	203890	6936538
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	49	246824	5591880
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	38	214314	7124012
./equilC4.170891005/equilC4.170891005_chr4.vcf.gz	50	251330	5706000
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	39	222772	7311486
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	2	10340	227484
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	3	15186	341226
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	4	20390	454968
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	5	25228	568710
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	6	30818	682452
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	40	217932	7498960
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	7	35402	796194
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	8	39774	909936
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	9	45430	1023678
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	10	49468	1137420
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	41	226646	7686434
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	11	56854	1251162
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	12	58940	1364904
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	13	67602	1478646
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	14	71232	1592388
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	42	231628	7873908
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	15	75812	1706130
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	16	81082	1819872
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	17	87140	1933614
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	43	236438	8061382
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	18	89144	2047356
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	19	95618	2161098
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	20	103608	2274840
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	44	244762	8248856
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	21	106560	2388582
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	22	113778	2502324
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	23	117768	2616066
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	45	247312	8436330
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	24	120122	2729808
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	25	131612	2843550
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	26	137178	2957292
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	46	244008	8623804
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	27	137562	3071034
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	28	142612	3184776
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	47	259160	8811278
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	29	146804	3298518
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	30	153896	3412260
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	31	156472	3526002
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	48	268508	8998752
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	32	155210	3639744
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	33	164686	3753486
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	49	279672	9186226
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	34	171618	3867228
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	35	169950	3980970
./growthC15.63892770/growthC15.63892770_chr15.vcf.gz	50	276170	9373700
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	2	10790	376140
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	3	17396	564210
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	36	180518	4094712
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	4	22380	752280
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	5	27784	940350
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	37	186362	4208454
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	6	33412	1128420
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	7	39148	1316490
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	8	43816	1504560
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	38	192712	4322196
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	9	49732	1692630
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	10	56780	1880700
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	39	195778	4435938
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	11	60912	2068770
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	12	66234	2256840
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	13	72552	2444910
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	40	206026	4549680
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	14	78018	2632980
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	15	83348	2821050
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	41	207002	4663422
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	16	90792	3009120
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	17	95692	3197190
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	42	218728	4777164
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	18	99096	3385260
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	19	105694	3573330
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	43	217128	4890906
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	20	113328	3761400
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	21	116074	3949470
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	44	229176	5004648
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	22	123826	4137540
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	23	129372	4325610
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	45	233566	5118390
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	24	136524	4513680
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	46	229952	5232132
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	25	137194	4701750
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	26	145668	4889820
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	47	246216	5345874
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	27	152034	5077890
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	28	158800	5265960
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	48	236872	5459616
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	29	159312	5454030
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	49	243396	5573358
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	30	166466	5642100
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	31	174438	5830170
./equilC5.108044947/equilC5.108044947_chr5.vcf.gz	50	256778	5687100
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	2	10452	226644
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	3	15386	339966
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	32	176834	6018240
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	4	20364	453288
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	5	23818	566610
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	6	30114	679932
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	33	182208	6206310
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	7	33790	793254
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	8	40400	906576
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	9	44206	1019898
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	10	50550	1133220
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	34	185100	6394380
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	11	55804	1246542
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	12	60334	1359864
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	13	65730	1473186
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	35	196112	6582450
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	14	70964	1586508
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	15	73950	1699830
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	16	80382	1813152
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	36	203984	6770520
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	17	84914	1926474
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	18	90666	2039796
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	37	204808	6958590
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	19	93474	2153118
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	20	99044	2266440
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	21	102526	2379762
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	38	217020	7146660
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	22	108446	2493084
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	23	110832	2606406
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	39	211708	7334730
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	24	117542	2719728
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	25	125040	2833050
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	40	228146	7522800
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	26	131782	2946372
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	27	132492	3059694
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	41	227598	7710870
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	28	135686	3173016
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	29	139238	3286338
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	42	234662	7898940
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	30	144854	3399660
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	31	151846	3512982
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	43	240386	8087010
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	32	163836	3626304
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	33	164892	3739626
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	44	240284	8275080
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	34	167446	3852948
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	35	178206	3966270
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	45	246326	8463150
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	36	184378	4079592
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	46	257924	8651220
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	37	186262	4192914
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	38	195628	4306236
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	47	258902	8839290
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	39	196846	4419558
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	48	269414	9027360
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	40	214258	4532880
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	41	201160	4646202
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	49	270956	9215430
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	42	211644	4759524
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	43	200236	4872846
./growthC15.72853611/growthC15.72853611_chr15.vcf.gz	50	279326	9403500
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	2	11222	372444
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	3	16306	558666
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	4	22280	744888
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	44	229804	4986168
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	5	27032	931110
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	6	33442	1117332
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	7	38482	1303554
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	8	44540	1489776
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	45	217328	5099490
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	9	48734	1675998
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	10	54456	1862220
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	11	61114	2048442
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	46	223954	5212812
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	12	66368	2234664
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	13	72188	2420886
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	14	77606	2607108
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	47	239196	5326134
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	15	82704	2793330
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	16	86948	2979552
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	48	239244	5439456
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	17	93328	3165774
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	18	98202	3351996
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	19	104706	3538218
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	49	243690	5552778
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	20	111200	3724440
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	21	116222	3910662
./equilC5.79536808/equilC5.79536808_chr5.vcf.gz	50	244480	5666100
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	22	119354	4096884
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	23	124102	4283106
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	24	132568	4469328
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	25	139114	4655550
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	26	147130	4841772
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	27	145516	5027994
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	28	154284	5214216
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	29	159004	5400438
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	30	162794	5586660
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	31	168100	5772882
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	32	171908	5959104
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	33	180552	6145326
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	34	184968	6331548
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	35	189432	6517770
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	36	192966	6703992
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	37	206780	6890214
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	38	210350	7076436
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	39	217586	7262658
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	40	216180	7448880
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	41	216472	7635102
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	42	232068	7821324
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	43	238616	8007546
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	44	242700	8193768
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	45	248030	8379990
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	46	253880	8566212
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	47	257534	8752434
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	48	264330	8938656
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	49	268222	9124878
./growthC18.24086909/growthC18.24086909_chr18.vcf.gz	50	277912	9311100
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	2	11350	380496
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	3	17460	570744
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	4	22710	760992
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	5	28318	951240
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	6	34432	1141488
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	7	39526	1331736
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	8	45586	1521984
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	9	51058	1712232
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	10	56226	1902480
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	11	61776	2092728
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	12	66186	2282976
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	13	74286	2473224
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	14	80302	2663472
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	15	83352	2853720
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	16	88738	3043968
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	17	95350	3234216
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	18	98560	3424464
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	19	109166	3614712
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	20	108522	3804960
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	21	118730	3995208
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	22	123772	4185456
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	23	128124	4375704
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	24	139090	4565952
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	25	140910	4756200
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	26	142834	4946448
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	27	151458	5136696
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	28	155996	5326944
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	29	163128	5517192
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	30	165822	5707440
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	31	171302	5897688
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	32	180998	6087936
./growthC18.56012689/growthC18.56012689_chr18.vcf.gz	33	188912	6278184
